wordId,docId_list
1012,21
10120,7
101200,"43,3,9"
101201,9
101202,"41,18"
101203,27
101204,"28,43,31,1,40,4,30,41,26,11,23,6,14,24,35,33,25,34,2,9"
101205,26
101206,2
101207,23
101208,26
101209,2
10121,23
101210,36
101211,14
101212,36
101213,"16,19,11,39,3,2"
101214,18
101215,16
101216,"16,1,32,23,18,35,15,3,2"
101217,23
101218,"30,26,3"
101219,26
10122,23
101220,0
101221,24
101222,18
101223,0
101224,21
101225,18
101226,"28,43,16,31,37,1,32,19,5,40,4,30,41,26,11,23,6,17,14,18,8,22,27,24,35,42,20,15,0,44,36,33,29,25,7,34,39,21,12,3,2,9"
101227,8
101228,35
101229,23
10123,23
101230,32
101231,23
101232,26
101233,18
101234,4
101235,8
101236,23
101237,2
101238,12
101239,"43,1,32,19,40,4,30,26,11,23,6,17,14,18,8,24,15,0,44,33,39,21,12,3,2,9"
10124,23
101240,4
101241,"6,12,2"
101242,"1,2"
101243,2
101244,"43,1,32,19,5,4,30,38,26,23,17,14,8,15,0,44,12,3,2,9"
101245,"4,6,15"
101246,"40,4"
101247,40
101248,43
101249,35
10125,"20,0"
101250,3
101251,"32,40,26,44,33,25,7,3"
101252,"26,33,2"
101253,"22,21"
101254,0
101255,"43,32,4,23,6"
101256,"43,31,1,41,26,11,17,15,44,33,12,2"
101257,"19,4,42,20"
101258,4
101259,4
10126,18
101260,"23,8,9"
101261,"1,19,30,24,15,3,2"
101262,34
101263,"1,41,12"
101264,"1,41"
101265,23
101266,"23,8"
101267,"28,43,16,1,32,5,40,4,41,26,11,23,6,18,8,22,27,10,24,35,42,20,15,0,44,34,39,21,12,3,2,9"
101268,8
101269,"43,31,37,1,19,40,4,41,26,23,6,17,18,24,15,33,3,9"
10127,18
101270,23
101271,"31,33"
101272,31
101273,"31,33"
101274,31
101275,31
101276,3
101277,"43,31,41,26,11,6,24,33,34,12,2"
101278,18
101279,34
10128,33
101280,"6,44"
101281,"43,6"
101282,"31,4,14,24"
101283,"4,18,2,9"
101284,18
101285,12
101286,18
101287,9
101288,3
101289,3
10129,1
101290,"43,31,8,15"
101291,"31,37,1,19,40,4,26,11,6,17,24,0,44,36,25,34,2,9"
101292,"43,16,32,26,17,24,35,0,44,34,12,13,3,2"
101293,"34,2"
101294,0
101295,2
101296,1
101297,"28,43,16,31,37,1,32,19,5,4,30,38,41,26,11,23,6,17,14,18,8,22,27,10,24,35,42,20,15,0,44,36,33,29,7,34,39,21,12,13,3,2,9"
101298,23
101299,"43,1,19,4,30,26,23,18,8,27,24,15,0,44,36,25,7,39,21,12,3,2,9"
1013,21
10130,"1,0,3"
101300,23
101301,18
101302,42
101303,0
101304,"28,1,19,4,41,26,6,44,7,34,3,2,9"
101305,3
101306,"1,40,4,41,36,33"
101307,18
101308,"1,42,0,3"
101309,0
10131,"0,34"
101310,"1,26,23,24,12,3,9"
101311,"17,0"
101312,12
101313,"41,26,11,24,20,15,0,12,3,2,9"
101314,0
101315,0
101316,"1,4,41,26,17,24,20,0,39,12,3"
101317,"41,26,17"
101318,26
101319,12
10132,20
101320,2
101321,2
101322,30
101323,36
101324,5
101325,26
101326,9
101327,9
101328,9
101329,"11,3,9"
10133,0
101330,0
101331,0
101332,0
101333,"40,41,15,2"
101334,36
101335,"43,31,1,32,19,40,41,26,14,8,24,42,34,12,9"
101336,43
101337,"43,30,41,26,14,24,2,9"
101338,6
101339,0
10134,1
101340,18
101341,18
101342,"14,2"
101343,"32,12"
101344,2
101345,2
101346,1
101347,"28,16,1,40,41,11,23,14,18,24,0,36,33,7,34,12,13,2,9"
101348,39
101349,9
10135,23
101350,33
101351,23
101352,27
101353,23
101354,"5,8,35"
101355,"5,18"
101356,5
101357,0
101358,21
101359,18
10136,23
101360,3
101361,"0,12"
101362,"19,2"
101363,2
101364,"23,18,27"
101365,"40,26,23"
101366,"41,6,17,14,2"
101367,18
101368,9
101369,"16,23,0"
10137,"18,2"
101370,12
101371,"31,37,1,32,4,30,11,23,17,18,22,35,0,44,34,12,3,2,9"
101372,"43,31,18,22,0,44,34,2,9"
101373,19
101374,"31,0,3"
101375,0
101376,0
101377,12
101378,1
101379,"28,18"
10138,3
101380,"31,32,4,15,33,39"
101381,"1,38"
101382,"41,11"
101383,6
101384,"0,44,2"
101385,"11,15"
101386,"28,43,16,31,37,1,32,19,5,40,4,30,38,41,26,11,23,6,17,14,18,8,22,27,24,35,42,20,15,0,44,36,33,29,25,7,34,39,21,12,13,3,2,9"
101387,23
101388,20
101389,30
10139,18
101390,26
101391,6
101392,6
101393,43
101394,"43,31,1,19,5,4,30,11,23,6,17,18,8,22,24,15,0,44,21,12,3,2,9"
101395,2
101396,"18,12,3,9"
101397,1
101398,"43,16,31,1,32,19,5,4,30,38,41,26,11,23,6,17,14,18,8,27,35,42,20,15,0,44,33,25,7,34,21,12,13,3,2,9"
101399,23
1014,"1,20,21,3"
10140,31
101400,5
101401,9
101402,"6,2"
101403,"16,12,9"
101404,"10,12"
101405,"16,12"
101406,"43,16,31,1,32,19,5,40,4,30,41,11,23,6,18,8,22,27,35,15,0,33,21,3,2,9"
101407,2
101408,18
101409,"28,19,30,23,18,20,12,2"
10141,"18,22,3"
101410,12
101411,"18,15,44,7"
101412,"14,36"
101413,14
101414,14
101415,36
101416,2
101417,0
101418,0
101419,36
10142,"19,3"
101420,"6,18"
101421,"6,18,15"
101422,18
101423,18
101424,18
101425,18
101426,"14,15,36,34,21,12"
101427,0
101428,"26,27,12,3"
101429,"43,31,4,20,15,0,36,33,7,12,3,2,9"
10143,18
101430,3
101431,"43,31,32,40,4,41,26,14,8,24,20,15,13,2,9"
101432,"32,41,26,24,2,9"
101433,"43,16,32,4,41,6,14,18,15,13,2,9"
101434,"43,31,32,4,24"
101435,14
101436,0
101437,18
101438,"11,27,24,44,36,12,2"
101439,20
10144,18
101440,0
101441,0
101442,21
101443,"24,36"
101444,39
101445,"43,41,26"
101446,4
101447,23
101448,"4,15"
101449,34
10145,18
101450,"28,43,16,31,37,1,32,19,5,40,4,30,38,41,26,11,23,6,17,14,18,8,22,27,10,24,35,42,20,15,0,44,36,33,29,25,7,34,39,21,12,13,3,2,9"
101451,2
101452,4
101453,9
101454,"14,39"
101455,24
101456,13
101457,18
101458,"34,12"
101459,"43,16,31,37,1,32,19,4,30,41,26,11,23,17,14,18,8,22,24,35,15,0,44,33,39,21,12,13,3,2,9"
10146,26
101460,12
101461,24
101462,12
101463,9
101464,"28,43,16,1,32,19,5,4,38,41,26,23,8,22,24,42,20,15,0,44,7,34,21,12,3,2,9"
101465,0
101466,"43,31,32,5,30,41,11,23,6,18,24,20,15,0,44,33,13,3,2"
101467,22
101468,"41,23,8,22,10,44,3"
101469,34
10147,"6,14,0"
101470,"16,1,4,38,18,8,24,35,42,20,15,0,21,12,13,3,2"
101471,"43,4,35"
101472,"31,41,26,17,24,0,36,9"
101473,0
101474,"12,2"
101475,9
101476,44
101477,2
101478,"28,43,16,31,37,1,32,19,5,40,4,30,41,26,11,23,6,17,14,18,8,22,27,24,42,20,15,0,44,36,33,25,7,34,39,21,12,13,3,2,9"
101479,2
10148,22
101480,26
101481,0
101482,0
101483,0
101484,"43,16,31,1,32,19,40,4,30,38,41,26,11,23,6,18,8,22,24,42,20,15,0,44,36,33,7,34,12,3,2,9"
101485,33
101486,44
101487,44
101488,44
101489,"30,18,44"
10149,0
101490,"16,1,32,19,4,38,18,24,20,36,7,34,3"
101491,"28,43,16,31,37,1,32,19,5,40,4,30,38,41,26,11,23,6,17,14,18,8,22,27,10,24,35,42,20,15,0,44,36,33,29,25,7,34,39,21,12,13,3,2,9"
101492,23
101493,23
101494,"43,31,32,30,11,23,6,18,8,2"
101495,"43,18,34"
101496,2
101497,18
101498,12
101499,13
1015,21
10150,0
101500,26
101501,7
101502,"43,16,1,5,40,4,26,23,17,18,8,10,24,20,15,0,44,34,21,12,3,2"
101503,0
101504,"1,40,6,0,12,2"
101505,40
101506,"26,23,6,12"
101507,41
101508,"43,36,2"
101509,"30,17,2"
10151,0
101510,2
101511,36
101512,41
101513,33
101514,"43,26"
101515,2
101516,12
101517,21
101518,8
101519,"43,31,37,32,4,30,11,23,14,18,22,27,35,15,12,3"
10152,3
101520,"32,4,15"
101521,"1,11"
101522,12
101523,18
101524,12
101525,44
101526,34
101527,0
101528,18
101529,"28,43,16,31,37,1,32,5,40,4,30,41,26,11,23,6,17,18,8,22,27,24,35,42,20,15,0,44,36,33,29,25,7,34,39,21,12,13,3,2,9"
10153,0
101530,23
101531,11
101532,33
101533,"31,32,26,11,6,33,7"
101534,"1,32,41,23,17,8,24,34,21,3,2,9"
101535,9
101536,"43,31,11,34,12,3,2"
101537,"30,25,13,9"
101538,43
101539,"10,0,12"
10154,4
101540,"1,30,41,22,0,33,7,34,3"
101541,"4,30"
101542,41
101543,12
101544,12
101545,30
101546,"12,3"
101547,12
101548,7
101549,"30,34"
10155,"4,0,9"
101550,0
101551,7
101552,12
101553,0
101554,0
101555,30
101556,"28,43,16,31,1,32,19,4,30,41,26,11,6,17,14,27,24,42,20,15,0,44,36,33,7,34,39,12,13,3,2,9"
101557,2
101558,"43,19,30,6,18,0,7,39,3"
101559,"31,3"
10156,31
101560,11
101561,2
101562,"0,12"
101563,"0,12"
101564,"28,43,16,31,1,32,19,40,4,41,26,11,17,14,18,27,24,42,20,15,0,44,36,33,25,7,34,12,13,3,2,9"
101565,9
101566,2
101567,9
101568,2
101569,12
10157,1
101570,1
101571,0
101572,12
101573,20
101574,36
101575,"43,16,31,1,32,19,40,4,41,26,11,17,14,18,24,20,15,0,44,36,33,7,34,12,13,3,2,9"
101576,9
101577,2
101578,"1,32,26,44"
101579,"1,3,2"
10158,3
101580,0
101581,11
101582,"28,43,19,26,11,17,14,20,15,0,44,33,7,12,3,2,9"
101583,0
101584,0
101585,"28,43,16,31,37,1,32,19,40,4,30,41,26,11,17,14,22,24,20,15,0,44,33,7,34,12,13,3,2,9"
101586,2
101587,13
101588,2
101589,32
10159,7
101590,34
101591,9
101592,0
101593,0
101594,0
101595,12
101596,"43,19,5,40,4,23,15,0,33,7,9"
101597,"16,1,19,41,26,11,23,6,24,15,12,2"
101598,"40,4,12"
101599,"4,41,14,24"
1016,"1,21,3"
10160,"1,0,33,34,12,3"
101600,40
101601,12
101602,"30,44,12"
101603,44
101604,11
101605,"26,11"
101606,43
101607,12
101608,12
101609,"28,20,12,3"
10161,"20,0,7,3"
101610,20
101611,"19,41,11,23,6,20,12,9"
101612,20
101613,"30,11,23,6,20,15,34,12,3,9"
101614,12
101615,12
101616,12
101617,12
101618,12
101619,1
10162,"1,18,7,3"
101620,1
101621,"43,1,23,18,15,44,9"
101622,9
101623,"15,34"
101624,41
101625,43
101626,"11,34"
101627,"31,41,9"
101628,"26,23,36,12,3,2"
101629,23
10163,3
101630,"23,12,9"
101631,"41,9"
101632,"43,16,1,19,30,26,23,20,44,33,12,3"
101633,"16,31,1,26,17,18,15,44,33,21,3"
101634,"26,15"
101635,1
101636,"43,19,39,21,3"
101637,9
101638,43
101639,"28,43,16,31,37,1,32,19,5,40,4,30,38,41,26,11,23,6,17,14,18,8,22,27,10,24,35,42,20,15,0,44,36,33,29,25,7,34,39,21,12,13,3,2,9"
10164,"18,22"
101640,21
101641,9
101642,"16,22"
101643,"22,20"
101644,3
101645,"16,39"
101646,"39,12,2"
101647,12
101648,31
101649,39
10165,19
101650,"0,12"
101651,9
101652,"28,43,16,1,19,14,22,10,42,20,0,44,21,12,13,3,2,9"
101653,0
101654,0
101655,"1,4,22,42,0,3,2,9"
101656,12
101657,"21,3"
101658,"19,21,3,9"
101659,"1,19,18"
10166,0
101660,2
101661,0
101662,"1,19,22,35,20,15,44,3,2,9"
101663,0
101664,"16,2"
101665,9
101666,38
101667,"1,32,19,4,26,11,17,18,20,44,12,2"
101668,40
101669,"43,31,11,20,44"
10167,"18,0"
101670,2
101671,19
101672,3
101673,"19,3"
101674,39
101675,0
101676,"28,43,16,31,37,1,32,19,5,40,4,30,38,41,26,11,23,6,17,14,18,8,22,27,10,24,35,42,20,15,0,44,36,33,29,25,7,34,39,21,12,13,3,2,9"
101677,22
101678,39
101679,"11,7,3"
10168,0
101680,"1,42,3"
101681,12
101682,22
101683,9
101684,39
101685,39
101686,"31,1,19,4,11,22,20,44,36,33,39,21,3,2,9"
101687,39
101688,2
101689,2
10169,0
101690,"28,43,16,31,37,1,32,19,5,40,4,30,38,41,26,11,23,6,17,14,18,8,22,27,10,24,35,42,20,15,0,44,36,33,29,25,7,34,39,21,12,13,3,2,9"
101691,39
101692,39
101693,"1,19,23,18,21,3"
101694,12
101695,"6,12"
101696,12
101697,35
101698,"1,19,30,21,3"
101699,"28,43,16,31,37,1,32,19,5,40,4,30,38,41,26,11,23,6,17,14,18,8,22,27,10,24,35,42,20,15,0,44,36,33,29,25,7,34,39,21,12,13,3,2,9"
1017,21
10170,"0,44"
101700,4
101701,42
101702,0
101703,0
101704,0
101705,0
101706,12
101707,12
101708,"43,32,26,23,6,18,15,0,34,39,2"
101709,"43,32,41,26,23,6,18,35,12"
10171,"15,21"
101710,35
101711,"0,12"
101712,0
101713,10
101714,2
101715,9
101716,5
101717,"14,36"
101718,"43,16,1,32,19,4,41,26,11,23,6,17,14,18,22,27,35,42,15,0,44,36,7,34,39,21,12,13,3,2,9"
101719,10
10172,19
101720,32
101721,5
101722,"19,11,44,39,21,12,9"
101723,44
101724,"39,21,12,3"
101725,12
101726,"16,37,1,4,41,26,23,6,14,18,8,20,44,36,7,39,12,3,2"
101727,12
101728,0
101729,0
10173,0
101730,12
101731,"32,4"
101732,4
101733,"12,2"
101734,14
101735,"1,3"
101736,12
101737,0
101738,4
101739,"43,32,40,4,41,23,14,42,33,34,13,2"
10174,0
101740,"19,40,4,41,26,6,42,20,7,13,2"
101741,15
101742,"8,35"
101743,"43,4,41,26,6,24,20,15,0,36,33,13,2,9"
101744,3
101745,"43,32,3"
101746,13
101747,13
101748,14
101749,23
10175,2
101750,"31,1,19,30,26,11,23,14,18,24,35,15,0,44,33,7,34,21,12,3,2"
101751,"41,34"
101752,"4,12"
101753,12
101754,12
101755,"43,16,31,37,1,32,19,40,4,30,38,41,26,11,23,6,17,14,18,8,22,27,24,35,42,20,15,0,44,36,33,7,34,39,21,12,13,3,2,9"
101756,23
101757,23
101758,2
101759,2
10176,12
101760,2
101761,"0,12"
101762,9
101763,"31,1,32,30,41,26,6,17,18,24,42,20,0,44,33,12,2"
101764,"18,24"
101765,"30,9"
101766,31
101767,"43,16,37,1,19,40,4,41,26,11,6,14,18,8,22,35,15,44,33,29,7,21,12,3,2,9"
101768,15
101769,24
10177,12
101770,"43,16,1,19,38,23,6,22,35,15,44,29,21,3,2,9"
101771,"16,19,23,22,15,21,12,9"
101772,0
101773,"0,12"
101774,"44,12"
101775,14
101776,"28,43,16,31,1,32,19,5,40,4,30,38,41,11,23,6,17,14,18,8,22,27,24,15,0,44,33,25,7,34,39,21,12,13,3,2,9"
101777,9
101778,"31,11"
101779,41
10178,18
101780,"4,15,9"
101781,14
101782,36
101783,2
101784,2
101785,"43,16,31,37,1,32,19,5,40,4,30,38,41,26,11,23,6,14,18,8,10,24,35,42,20,15,0,44,29,7,34,39,12,3,2,9"
101786,39
101787,0
101788,23
101789,32
10179,0
101790,"28,43,31,1,32,30,41,26,11,6,18,10,35,20,15,44,34,12,13,3,2,9"
101791,34
101792,"43,15"
101793,18
101794,0
101795,0
101796,0
101797,"32,19,26,18,24,44,9"
101798,6
101799,"31,41,17,15,34,12"
1018,"21,3"
10180,21
101800,0
101801,"1,32,40,4,30,11,23,27,24,42,15,0,21,3,2,9"
101802,"1,11,15,3"
101803,"16,31,1,32,4,27,42,15,0,34,3,2,9"
101804,"32,40,4,41,14,35,15,36,33,2"
101805,2
101806,0
101807,"43,40,4,2"
101808,0
101809,14
10181,2
101810,"4,2"
101811,"32,4,41,17,0,2"
101812,"28,43,16,1,19,40,30,41,26,17,42,20,15,44,33,7,34,39,21,12,3,2,9"
101813,0
101814,"0,12"
101815,"28,31,1,32,19,40,4,41,26,11,17,14,24,15,44,36,33,34,13,3,2,9"
101816,0
101817,0
101818,"43,0"
101819,0
10182,"28,43,16,19,40,6,35,9"
101820,5
101821,0
101822,"31,1,32,19,40,4,30,41,26,11,17,14,24,20,15,0,44,36,33,34,21,12,13,3,2,9"
101823,"19,23,21,12"
101824,"43,15,9"
101825,23
101826,0
101827,41
101828,"41,26,23,20,33,34,9"
101829,"16,19,41,26,11,23,44,13"
10183,35
101830,"16,32,19,4,26,11,23,17,14,18,15,0,33,7,34,12,3,2,9"
101831,0
101832,0
101833,"31,32,19,4,30,17,14,20,15,44,33,7,34,12,13,3,2,9"
101834,0
101835,0
101836,19
101837,"43,16,32,19,4,30,41,26,6,14,18,10,15,0,33,34,39,12,13,2,9"
101838,"43,30,41,15,7,34,21,9"
101839,"43,16,41,26,6,0,34,12"
10184,35
101840,31
101841,12
101842,12
101843,12
101844,"43,16,31,1,32,19,40,4,38,41,26,11,23,6,17,14,18,8,22,27,10,24,35,42,20,15,0,44,33,29,25,7,34,39,12,13,3,2,9"
101845,"20,0"
101846,"0,12"
101847,"28,43,16,31,1,32,19,5,40,4,30,38,41,26,11,23,17,14,18,8,22,10,24,35,42,20,15,0,44,33,29,7,34,39,21,12,13,3,2,9"
101848,"31,30,0,44,12,2"
101849,"16,3"
10185,35
101850,16
101851,0
101852,2
101853,"28,43,16,31,1,32,19,4,41,26,11,23,6,14,18,22,10,24,35,42,20,15,0,44,33,29,7,34,39,21,12,3,2,9"
101854,9
101855,"10,20"
101856,9
101857,"16,19,40,4,38,14,18,20,44,7,3,2"
101858,"16,37,1,41,26,11,23,6,18,8,42,0,44,7,13,3,2"
101859,2
10186,35
101860,2
101861,12
101862,"37,6,8,0,44,12,3"
101863,2
101864,26
101865,"40,11,22,0,12,13,9"
101866,13
101867,13
101868,"0,12"
101869,12
10187,35
101870,"28,43,16,31,37,1,32,19,5,40,4,30,38,41,26,11,23,6,17,14,18,8,22,27,10,24,35,42,20,15,0,44,36,33,29,25,7,34,39,21,12,13,3,2,9"
101871,4
101872,44
101873,2
101874,12
101875,2
101876,9
101877,9
101878,2
101879,2
10188,35
101880,9
101881,"17,44"
101882,0
101883,36
101884,28
101885,"43,31,37,32,5,40,4,30,41,26,17,14,42,20,15,0,44,36,33,25,34,12,13,3,2,9"
101886,"33,34"
101887,14
101888,2
101889,32
10189,35
101890,"41,23,15,0,9"
101891,0
101892,41
101893,"16,4"
101894,"14,18,15"
101895,0
101896,0
101897,0
101898,0
101899,0
1019,21
10190,35
101900,0
101901,0
101902,0
101903,0
101904,"28,43,16,31,1,32,19,5,40,4,30,38,41,26,11,23,6,17,14,18,8,22,27,10,24,35,42,20,15,0,44,36,33,25,7,34,39,21,12,13,3,2,9"
101905,9
101906,12
101907,"4,11,6,2"
101908,"5,0,2,9"
101909,2
10191,35
101910,"28,43,16,31,37,1,32,19,5,40,4,30,41,26,11,23,6,17,14,18,8,27,10,24,35,42,20,15,44,36,33,29,7,34,39,12,13,3,2,9"
101911,2
101912,"32,4,24,9"
101913,11
101914,12
101915,22
101916,"14,36"
101917,"28,43,16,31,37,1,32,19,5,40,4,30,38,41,26,11,23,6,17,14,18,8,22,27,10,24,35,42,20,15,0,44,36,33,29,25,7,34,39,21,12,13,3,2,9"
101918,"1,5"
101919,36
10192,35
101920,34
101921,9
101922,36
101923,"41,0,12"
101924,"41,0,12"
101925,12
101926,12
101927,0
101928,1
101929,36
10193,35
101930,36
101931,"26,12"
101932,2
101933,12
101934,12
101935,"1,32,19,30,26,11,17,18,8,35,42,44,7,34,21,3,2"
101936,9
101937,"16,1,19,40,26,11,17,21,2"
101938,"32,4,11,21"
101939,"19,11"
10194,35
101940,21
101941,"1,19,5,26,11,23,17,14,18,8,42,15,44,7,21,3,2"
101942,42
101943,2
101944,"16,1,19,26,6,20,3,2,9"
101945,"43,16,31,37,1,32,19,5,40,4,30,38,41,26,11,23,6,17,14,18,8,22,27,24,35,42,20,15,0,44,36,33,29,7,34,21,12,13,3,2,9"
101946,18
101947,10
101948,12
101949,34
10195,"43,35,2"
101950,34
101951,12
101952,"43,31,32,30,23,6,27,15,12"
101953,9
101954,"1,44"
101955,2
101956,"28,43,1,26"
101957,"43,31,4,23,6,35,15,39"
101958,0
101959,"31,32,4,41,14,33,39,2"
10196,35
101960,14
101961,14
101962,"32,4,6,39,12"
101963,1
101964,"43,32,26,6,15,12,3,2"
101965,6
101966,12
101967,0
101968,12
101969,32
10197,35
101970,"31,20,3"
101971,14
101972,0
101973,2
101974,"20,2"
101975,44
101976,"33,12,9"
101977,4
101978,12
101979,"30,6,36,2"
10198,35
101980,0
101981,"32,4,6,14,18,15,33,12,2"
101982,4
101983,4
101984,4
101985,4
101986,"4,8,15"
101987,"32,30,14,36,2"
101988,12
101989,12
10199,35
101990,"28,43,16,31,37,1,32,19,5,40,4,30,38,41,26,11,23,6,17,14,18,8,22,27,24,35,42,20,15,0,44,36,33,29,25,7,34,39,21,12,13,3,2,9"
101991,2
101992,15
101993,"0,12"
101994,12
101995,2
101996,"1,40,41,18,8,35,9"
101997,"1,30,34"
101998,34
101999,3
102,"23,18,8,35"
1020,21
10200,35
102000,2
102001,"43,31,1,32,19,40,4,30,41,26,11,6,17,14,18,27,20,15,0,36,33,7,34,12,13,3,2"
102002,0
102003,"1,18,44"
102004,"1,32,11,17,44,7,3,2"
102005,"1,3"
102006,"28,43,16,31,37,1,32,19,5,40,4,30,38,41,26,11,23,6,17,14,18,8,22,27,10,24,35,42,20,15,0,44,36,33,29,25,7,34,39,21,12,13,3,2,9"
102007,"1,22,39,21,3"
102008,"28,43,16,31,37,1,32,19,5,40,4,30,38,41,26,11,23,6,17,14,18,8,22,27,10,24,35,42,20,15,0,44,36,33,29,25,7,34,39,21,12,13,3,2,9"
102009,19
10201,35
102010,21
102011,44
102012,"21,9"
102013,"19,25,3"
102014,19
102015,30
102016,2
102017,2
102018,0
102019,33
10202,"43,37,40,35,2"
102020,12
102021,"43,16,31,1,19,5,30,41,11,23,17,8,35,15,0,36,39,21,12,13,3,2,9"
102022,23
102023,2
102024,"43,1,41,8,35,7,12"
102025,39
102026,34
102027,5
102028,"43,1,5,26,23,14,18,8,35,36,34,21,12,3,2"
102029,23
10203,35
102030,23
102031,23
102032,23
102033,20
102034,"1,3"
102035,7
102036,0
102037,"0,3"
102038,2
102039,"0,12"
10204,35
102040,"43,40,27"
102041,"0,12"
102042,17
102043,"43,26,2"
102044,4
102045,0
102046,2
102047,16
102048,"31,40,30,23,6,8,15,33,3,9"
102049,1
10205,"43,37,6,35,3,2"
102050,"43,31,1,26,11,15,34,12,3,9"
102051,9
102052,9
102053,"43,31,1,32,19,41,11,14,0,21,12,3,2,9"
102054,"6,21,3,2"
102055,36
102056,"1,2"
102057,"1,19,4,38,26,8,22,3"
102058,"31,1,38,22,33,21,3"
102059,32
10206,35
102060,"19,22,3"
102061,"1,38,3,9"
102062,"1,19,4,30,14,18,22,3"
102063,21
102064,"1,19,39"
102065,"43,31,1,19,30,26,11,6,18,8,22,15,0,33,34,21,12,3,2"
102066,12
102067,8
102068,19
102069,21
10207,"43,35,21"
102070,"28,43,16,31,1,32,19,40,4,30,41,26,11,23,6,17,14,18,8,27,24,35,42,15,0,44,36,33,25,34,13,3,2,9"
102071,26
102072,13
102073,36
102074,18
102075,3
102076,"35,3"
102077,19
102078,12
102079,28
10208,8
102080,"43,16,31,1,32,19,4,30,38,26,11,23,6,17,14,24,42,20,15,0,44,33,7,34,39,12,3,2,9"
102081,36
102082,25
102083,17
102084,"4,41,26,11,17,24,20,33,34,9"
102085,11
102086,17
102087,18
102088,18
102089,18
10209,8
102090,16
102091,12
102092,12
102093,36
102094,"43,26,23,6,44"
102095,17
102096,"43,18"
102097,6
102098,"26,23,14,18,3,2"
102099,18
1021,3
10210,1
102100,23
102101,18
102102,18
102103,18
102104,"16,31,1,32,4,26,11,23,17,14,10,42,20,15,0,44,36,33,7,34,21,12,3,2,9"
102105,"0,7,39"
102106,"19,2"
102107,12
102108,"43,32,4,26,11,23,0,39,3"
102109,26
10211,20
102110,0
102111,"16,41,11,23,20,0,9"
102112,12
102113,"28,43,16,31,1,32,19,40,4,30,38,41,26,11,23,6,17,14,18,8,22,27,24,35,42,20,15,0,44,33,25,7,34,39,21,12,13,3,2,9"
102114,23
102115,23
102116,31
102117,2
102118,12
102119,"32,11,24,15,0"
10212,3
102120,0
102121,"1,26,11,18,8,24,20,15,21,13,3,2,9"
102122,"41,26,7,3"
102123,"0,2,9"
102124,41
102125,9
102126,0
102127,0
102128,"43,1,32,40,4,23,18,15,0,3,2"
102129,43
10213,20
102130,"12,2"
102131,"43,4,14"
102132,"43,41,23,14,18,22,2"
102133,"4,22,21"
102134,"1,40,4,11,20,44,12,3,2"
102135,"1,44,12,3"
102136,0
102137,"1,4,0,3"
102138,31
102139,"40,30,6,15"
10214,0
102140,"30,24,15,34"
102141,"31,1,19,4,30,26,11,23,6,17,27,24,20,15,0,44,34,21,12,3,2,9"
102142,18
102143,30
102144,"41,15,9"
102145,9
102146,23
102147,23
102148,0
102149,23
10215,8
102150,0
102151,0
102152,12
102153,7
102154,"11,12"
102155,"16,30,23,6,18,2"
102156,23
102157,"16,23,6,8,24,12,9"
102158,8
102159,12
10216,"43,0,2"
102160,"17,35,34,12,9"
102161,"28,43,9"
102162,33
102163,18
102164,"18,21"
102165,7
102166,"26,44,3,9"
102167,9
102168,18
102169,36
10217,41
102170,12
102171,0
102172,"43,31,1,19,30,23,14,18,8,35,15,0,36,33,29,34,21,12,3"
102173,23
102174,12
102175,34
102176,34
102177,15
102178,0
102179,40
10218,0
102180,18
102181,"28,43,16,31,37,1,32,19,5,40,4,30,38,41,26,11,23,6,17,14,18,8,22,27,10,24,35,42,20,15,0,44,36,33,29,25,7,34,39,21,12,13,3,2,9"
102182,1
102183,2
102184,"0,12"
102185,"16,19,4,26,11,6,17,18,42,15,0,7,21,12,13,9"
102186,0
102187,"30,26,11,18,42,15,7"
102188,12
102189,"30,26,11,18,21,12,9"
10219,18
102190,"38,6,0"
102191,"16,31,5,30,38,11,23,6,18,10,42,15,0,21,13,2,9"
102192,2
102193,14
102194,44
102195,36
102196,"43,16,31,1,19,40,38,41,26,11,23,6,17,14,18,20,15,0,44,33,34,12,13,3,2,9"
102197,0
102198,0
102199,"43,16,1,32,19,30,38,26,11,17,14,10,20,15,44,34,21,12,13,3,2,9"
1022,21
10220,4
102200,13
102201,9
102202,7
102203,"43,16,31,1,32,40,30,41,26,11,23,6,17,14,18,27,35,42,20,15,0,44,33,7,34,39,21,12,3,2,9"
102204,44
102205,"28,43,16,31,1,32,19,5,40,4,30,38,41,26,11,23,6,17,14,18,8,22,27,10,24,35,42,20,15,0,44,36,33,29,7,34,39,21,12,13,3,2,9"
102206,18
102207,0
102208,0
102209,0
10221,4
102210,12
102211,12
102212,"31,1,41,11,33"
102213,41
102214,"16,31,1,32,6,15,21"
102215,12
102216,"28,37,1,40,4,26,23,14,20,15,0,44,36,33,7,12,13,2"
102217,0
102218,0
102219,14
10222,"4,15"
102220,12
102221,12
102222,12
102223,"28,43,16,31,37,1,32,19,5,40,4,30,41,26,11,23,6,17,18,22,27,10,24,20,15,0,44,33,29,25,7,34,39,21,12,13,3,2,9"
102224,15
102225,2
102226,2
102227,21
102228,12
102229,"31,18,24,33,9"
10223,41
102230,"2,9"
102231,"2,9"
102232,2
102233,2
102234,13
102235,39
102236,"19,2"
102237,"28,43,16,31,37,1,32,19,5,40,4,30,38,41,26,11,23,6,17,14,18,8,22,27,10,24,35,42,20,15,0,44,36,33,29,25,7,34,39,21,12,13,3,2,9"
